AST,BLK,DREB_PCT,EFG_PCT,FT_RATE,OPP_AST,OPP_BLK,OPP_EFG_PCT,OPP_FT_RATE,OPP_TOV_PCT,OREB_PCT,PLUS_MINUS,TOV_PCT,WL
22,4,0.6176470588235294,0.4375,0.265625,19.0,7.0,0.4918032786885246,0.26229508196721313,0.15850144092219018,0.23529411764705882,-3.0,0.0872093023255814,W
18,3,0.8709677419354839,0.5,0.27941176470588236,19.0,2.0,0.5333333333333333,0.05,0.13392857142857142,0.3333333333333333,16.0,0.060060060060060066,W
21,5,0.5,0.6083333333333333,0.2833333333333333,22.0,2.0,0.4652777777777778,0.09722222222222222,0.1553672316384181,0.3076923076923077,12.0,0.15759312320916907,W
12,5,0.6666666666666666,0.43283582089552236,0.22388059701492538,20.0,4.0,0.6666666666666666,0.12280701754385964,0.19174041297935104,0.3333333333333333,-14.0,0.11428571428571428,L
14,5,0.6666666666666666,0.4083333333333333,0.35,23.0,2.0,0.5615384615384615,0.18461538461538463,0.19230769230769232,0.2702702702702703,-12.0,0.19337016574585633,L
18,3,0.8571428571428571,0.646551724137931,0.3620689655172414,22.0,1.0,0.6065573770491803,0.19672131147540983,0.08849557522123894,0.48,4.0,0.16819571865443422,W
15,3,0.6363636363636364,0.4056603773584906,0.3584905660377358,16.0,3.0,0.48360655737704916,0.19672131147540983,0.1347305389221557,0.3333333333333333,-11.0,0.21671826625387,W
15,7,0.896551724137931,0.5205479452054794,0.0958904109589041,11.0,7.0,0.5277777777777778,0.42592592592592593,0.17094017094017094,0.3870967741935484,10.0,0.14705882352941177,W
15,7,0.6388888888888888,0.48360655737704916,0.13114754098360656,19.0,6.0,0.5074626865671642,0.2537313432835821,0.13020833333333334,0.21428571428571427,-16.0,0.26515151515151514,L
17,4,0.6486486486486487,0.46774193548387094,0.0967741935483871,13.0,4.0,0.4621212121212121,0.15151515151515152,0.16901408450704225,0.13333333333333333,-6.0,0.14204545454545453,L
22,2,0.7333333333333333,0.5564516129032258,0.27419354838709675,19.0,4.0,0.5416666666666666,0.31666666666666665,0.13313609467455623,0.11428571428571428,-1.0,0.05813953488372093,W
20,4,0.7333333333333333,0.5,0.16666666666666666,13.0,5.0,0.3582089552238806,0.22388059701492538,0.1506849315068493,0.23529411764705882,15.0,0.13812154696132595,W
17,5,0.7222222222222222,0.5079365079365079,0.31746031746031744,22.0,4.0,0.5072463768115942,0.08695652173913043,0.14986376021798364,0.4666666666666667,3.0,0.22972972972972974,L
20,4,0.625,0.5740740740740741,0.18518518518518517,13.0,0.0,0.3968253968253968,0.1746031746031746,0.14619883040935672,0.17391304347826086,11.0,0.20588235294117646,W
14,3,0.6666666666666666,0.46875,0.265625,17.0,5.0,0.5333333333333333,0.31666666666666665,0.1790633608815427,0.2903225806451613,-3.0,0.16260162601626016,W
14,4,0.7419354838709677,0.45,0.21666666666666667,20.0,7.0,0.5084745762711864,0.3220338983050847,0.10510510510510511,0.22580645161290322,-9.0,0.17094017094017094,L
15,3,0.7894736842105263,0.3951612903225806,0.3709677419354839,9.0,4.0,0.4365079365079365,0.31746031746031744,0.1267605633802817,0.175,-6.0,0.11080332409972299,L
13,3,0.6666666666666666,0.4803921568627451,0.5098039215686274,15.0,3.0,0.45161290322580644,0.2903225806451613,0.17094017094017094,0.2,2.0,0.19005847953216373,W
23,7,0.6285714285714286,0.6484375,0.171875,20.0,1.0,0.4435483870967742,0.46774193548387094,0.18413597733711048,0.2857142857142857,18.0,0.17241379310344826,W
17,2,0.7857142857142857,0.4344262295081967,0.3770491803278688,19.0,1.0,0.5363636363636364,0.2545454545454545,0.18413597733711048,0.2857142857142857,-4.0,0.11730205278592375,W
18,3,0.7037037037037037,0.6140350877192983,0.2807017543859649,10.0,2.0,0.5357142857142857,0.23214285714285715,0.20833333333333331,0.22727272727272727,16.0,0.13353115727002965,W
19,4,0.8064516129032258,0.5144927536231884,0.15942028985507245,29.0,6.0,0.6268656716417911,0.13432835820895522,0.15873015873015875,0.26666666666666666,-9.0,0.15503875968992248,W
18,6,0.8055555555555556,0.5217391304347826,0.2608695652173913,9.0,4.0,0.40350877192982454,0.3684210526315789,0.13157894736842105,0.47058823529411764,18.0,0.1544943820224719,W
21,2,0.6428571428571429,0.5845070422535211,0.056338028169014086,14.0,6.0,0.49038461538461536,0.4807692307692308,0.15384615384615385,0.41935483870967744,18.0,0.10510510510510511,W
17,4,0.6296296296296297,0.44166666666666665,0.25,18.0,7.0,0.5818181818181818,0.38181818181818183,0.23054755043227665,0.3,-15.0,0.20833333333333334,L
15,7,0.7714285714285715,0.43478260869565216,0.11594202898550725,25.0,1.0,0.5571428571428572,0.2,0.11450381679389314,0.18421052631578946,-20.0,0.13297872340425532,L
11,2,0.8064516129032258,0.4523809523809524,0.23809523809523808,25.0,5.0,0.5476190476190477,0.3333333333333333,0.16581632653061223,0.16666666666666666,-19.0,0.20253164556962025,L
19,3,0.7222222222222222,0.5403225806451613,0.12903225806451613,15.0,4.0,0.4609375,0.078125,0.09090909090909091,0.34615384615384615,9.0,0.1636904761904762,W
15,4,0.6857142857142857,0.5,0.25396825396825395,8.0,3.0,0.423728813559322,0.3220338983050847,0.15804597701149425,0.3225806451612903,9.0,0.15625,L
15,4,0.5681818181818182,0.6120689655172413,0.3103448275862069,11.0,2.0,0.34375,0.25,0.19607843137254902,0.11538461538461539,26.0,0.10115606936416184,W
17,1,0.8064516129032258,0.4846153846153846,0.2,16.0,3.0,0.4339622641509434,0.18867924528301888,0.2,0.2727272727272727,18.0,0.08928571428571429,W
16,7,0.6785714285714286,0.5086206896551724,0.27586206896551724,18.0,3.0,0.5625,0.30357142857142855,0.21978021978021978,0.28,-4.0,0.18465909090909088,W
25,3,0.7714285714285715,0.553030303030303,0.30303030303030304,17.0,7.0,0.5476190476190477,0.19047619047619047,0.08849557522123894,0.42857142857142855,9.0,0.1267605633802817,W
18,6,0.6585365853658537,0.49375,0.15,18.0,4.0,0.463768115942029,0.14492753623188406,0.1794871794871795,0.3695652173913043,12.0,0.1171875,W
12,1,0.8214285714285714,0.4921875,0.328125,26.0,0.0,0.5887096774193549,0.1935483870967742,0.14124293785310735,0.17142857142857143,-1.0,0.08287292817679558,W
28,5,0.75,0.6796875,0.265625,17.0,3.0,0.44776119402985076,0.23880597014925373,0.22388059701492535,0.22727272727272727,32.0,0.15424164524421594,W
19,4,0.4642857142857143,0.5446428571428571,0.2857142857142857,15.0,4.0,0.5267857142857143,0.21428571428571427,0.27355623100303955,0.08333333333333333,8.0,0.10385756676557863,W
19,1,0.6785714285714286,0.5655737704918032,0.22950819672131148,21.0,4.0,0.5677966101694916,0.22033898305084745,0.1557632398753894,0.2222222222222222,6.0,0.11661807580174928,W
17,4,0.6206896551724138,0.44642857142857145,0.30357142857142855,14.0,3.0,0.5087719298245614,0.22807017543859648,0.19938650306748465,0.2222222222222222,-4.0,0.14970059880239522,W
23,3,0.75,0.5625,0.42857142857142855,20.0,6.0,0.46923076923076923,0.27692307692307694,0.11396011396011396,0.21428571428571427,0.0,0.1675977653631285,W
20,2,0.8888888888888888,0.5220588235294118,0.11764705882352941,17.0,5.0,0.5862068965517241,0.2413793103448276,0.13119533527696794,0.3888888888888889,-1.0,0.17341040462427745,L
16,7,0.6,0.4253731343283582,0.1791044776119403,15.0,4.0,0.4576271186440678,0.2711864406779661,0.17804154302670622,0.39473684210526316,4.0,0.16224188790560473,L
20,1,0.7,0.6944444444444444,0.2222222222222222,13.0,2.0,0.67,0.18,0.24767801857585142,0.13636363636363635,8.0,0.1519756838905775,W
21,0,0.65625,0.5217391304347826,0.15942028985507245,18.0,4.0,0.4745762711864407,0.3220338983050847,0.1652892561983471,0.3235294117647059,9.0,0.13812154696132595,W
25,1,0.7586206896551724,0.5625,0.125,21.0,3.0,0.46078431372549017,0.35294117647058826,0.24926686217008798,0.20689655172413793,16.0,0.11560693641618497,W
23,2,0.6666666666666666,0.515625,0.296875,16.0,6.0,0.5833333333333334,0.13636363636363635,0.15363128491620112,0.21212121212121213,-2.0,0.11019283746556474,L
19,3,0.6666666666666666,0.5703125,0.140625,21.0,2.0,0.6203703703703703,0.2962962962962963,0.17804154302670622,0.2222222222222222,0.0,0.10204081632653061,L
15,1,0.7894736842105263,0.5084745762711864,0.3220338983050847,21.0,3.0,0.4772727272727273,0.25757575757575757,0.08241758241758242,0.2857142857142857,4.0,0.18156424581005587,L
14,2,0.7575757575757576,0.5545454545454546,0.18181818181818182,22.0,3.0,0.5,0.05,0.1557632398753894,0.37037037037037035,7.0,0.24615384615384617,W
15,9,0.6842105263157895,0.4818181818181818,0.3090909090909091,9.0,4.0,0.39166666666666666,0.21666666666666667,0.12084592145015105,0.28125,8.0,0.14563106796116507,W
20,4,0.6857142857142857,0.546875,0.234375,19.0,2.0,0.5307692307692308,0.12307692307692308,0.18786127167630057,0.2962962962962963,8.0,0.1388888888888889,W
14,6,0.6296296296296297,0.4126984126984127,0.14285714285714285,18.0,3.0,0.6349206349206349,0.2222222222222222,0.08620689655172414,0.2702702702702703,-34.0,0.1627218934911243,L
20,3,0.6538461538461539,0.42424242424242425,0.22727272727272727,26.0,7.0,0.6475409836065574,0.13114754098360656,0.1544943820224719,0.25,-16.0,0.136986301369863,L
14,4,0.5675675675675675,0.45,0.26666666666666666,22.0,4.0,0.5547945205479452,0.2328767123287671,0.10989010989010989,0.4,-23.0,0.25885558583106266,L
16,5,0.75,0.47692307692307695,0.2153846153846154,24.0,1.0,0.5144927536231884,0.15942028985507245,0.11049723756906077,0.29411764705882354,-6.0,0.1652892561983471,W
27,2,0.7368421052631579,0.5916666666666667,0.35,14.0,0.0,0.453125,0.25,0.11049723756906077,0.2962962962962963,10.0,0.15406162464985992,W
23,5,0.6470588235294118,0.4594594594594595,0.10810810810810811,16.0,6.0,0.43636363636363634,0.3090909090909091,0.21186440677966104,0.2702702702702703,10.0,0.10638297872340426,W
16,3,0.7368421052631579,0.5178571428571429,0.25,8.0,6.0,0.4112903225806452,0.1774193548387097,0.18207282913165265,0.2962962962962963,14.0,0.1829268292682927,W
20,3,0.7878787878787878,0.5847457627118644,0.23728813559322035,10.0,0.0,0.45535714285714285,0.26785714285714285,0.2112676056338028,0.16,20.0,0.1766304347826087,W
19,3,0.7,0.6111111111111112,0.047619047619047616,11.0,0.0,0.5508474576271186,0.1694915254237288,0.1076923076923077,0.2962962962962963,6.0,0.12461059190031153,W
22,4,0.6470588235294118,0.5862068965517241,0.2413793103448276,11.0,3.0,0.4745762711864407,0.3220338983050847,0.22038567493112948,0.06666666666666667,6.0,0.1742627345844504,W
16,5,0.5666666666666667,0.5392156862745098,0.23529411764705882,18.0,1.0,0.609375,0.1875,0.14749262536873156,0.21739130434782608,-22.0,0.22796352583586627,L
15,3,0.5294117647058824,0.46825396825396826,0.19047619047619047,22.0,4.0,0.5289855072463768,0.11594202898550725,0.11560693641618497,0.36363636363636365,-11.0,0.17699115044247787,L
17,2,0.6896551724137931,0.4745762711864407,0.3728813559322034,13.0,2.0,0.5172413793103449,0.41379310344827586,0.1627218934911243,0.23333333333333334,-5.0,0.11627906976744186,L
20,4,0.6764705882352942,0.5614035087719298,0.22807017543859648,8.0,2.0,0.4224137931034483,0.22413793103448276,0.21367521367521367,0.23076923076923078,14.0,0.19943019943019943,W
17,6,0.6896551724137931,0.515625,0.375,17.0,4.0,0.559322033898305,0.4915254237288136,0.19329896907216496,0.21875,-3.0,0.17369727047146402,W
20,4,0.8214285714285714,0.5462962962962963,0.5185185185185185,19.0,6.0,0.5625,0.32142857142857145,0.1488095238095238,0.1724137931034483,3.0,0.13005780346820808,W
16,0,0.7142857142857143,0.417910447761194,0.11940298507462686,16.0,4.0,0.5701754385964912,0.2631578947368421,0.2,0.1891891891891892,-10.0,0.11235955056179775,W
14,6,0.6122448979591837,0.59,0.48,15.0,1.0,0.39473684210526316,0.11842105263157894,0.113314447592068,0.18181818181818182,12.0,0.18950437317784258,W
22,1,0.6666666666666666,0.5384615384615384,0.18461538461538463,22.0,5.0,0.5241935483870968,0.3225806451612903,0.17142857142857143,0.24242424242424243,1.0,0.1271186440677966,W
23,5,0.7105263157894737,0.5338983050847458,0.2542372881355932,8.0,4.0,0.33636363636363636,0.21818181818181817,0.19756838905775076,0.25,27.0,0.13432835820895522,W
15,2,0.6896551724137931,0.625,0.4230769230769231,16.0,5.0,0.49074074074074076,0.2962962962962963,0.12618296529968454,0.2631578947368421,15.0,0.18895348837209303,W
23,3,0.7021276595744681,0.5158730158730159,0.19047619047619047,16.0,6.0,0.3591549295774648,0.11267605633802817,0.12129380053908355,0.2727272727272727,13.0,0.16949152542372883,W
14,3,0.6764705882352942,0.5087719298245614,0.21052631578947367,19.0,2.0,0.44166666666666665,0.23333333333333334,0.12012012012012013,0.4090909090909091,-4.0,0.1851851851851852,W
14,4,0.6842105263157895,0.5258620689655172,0.3103448275862069,15.0,2.0,0.46923076923076923,0.23076923076923078,0.11428571428571428,0.34375,1.0,0.19345238095238093,W
17,2,0.7352941176470589,0.5169491525423728,0.23728813559322035,19.0,4.0,0.45081967213114754,0.2459016393442623,0.14285714285714285,0.25,4.0,0.20380434782608697,W
18,9,0.6666666666666666,0.5390625,0.375,12.0,5.0,0.4140625,0.28125,0.1523545706371191,0.375,17.0,0.1274787535410765,W
18,4,0.7222222222222222,0.4274193548387097,0.14516129032258066,15.0,0.0,0.4426229508196721,0.03278688524590164,0.19498607242339833,0.3333333333333333,5.0,0.21246458923512748,W
22,2,0.7619047619047619,0.553030303030303,0.24242424242424243,15.0,7.0,0.6153846153846154,0.28846153846153844,0.25675675675675674,0.16666666666666666,7.0,0.09408602150537634,W
18,5,0.7894736842105263,0.5080645161290323,0.24193548387096775,10.0,8.0,0.4180327868852459,0.21311475409836064,0.1488095238095238,0.30434782608695654,12.0,0.1527777777777778,W
18,5,0.8055555555555556,0.4276315789473684,0.21052631578947367,18.0,11.0,0.484375,0.21875,0.178117048346056,0.26666666666666666,1.0,0.1020408163265306,L
16,2,0.6216216216216216,0.5298507462686567,0.19402985074626866,20.0,5.0,0.5298507462686567,0.26865671641791045,0.13850415512465372,0.16216216216216217,-9.0,0.11968085106382978,L
12,5,0.6,0.4262295081967213,0.21311475409836064,18.0,3.0,0.4189189189189189,0.13513513513513514,0.07246376811594203,0.2702702702702703,-9.0,0.1510574018126888,L
26,1,0.8378378378378378,0.6571428571428571,0.1,9.0,1.0,0.38596491228070173,0.15789473684210525,0.19553072625698326,0.45161290322580644,45.0,0.15759312320916907,W
17,2,0.6571428571428571,0.44696969696969696,0.30303030303030304,13.0,9.0,0.47692307692307695,0.3076923076923077,0.1891891891891892,0.28205128205128205,-2.0,0.16,W
20,2,0.8,0.5245901639344263,0.29508196721311475,14.0,7.0,0.46774193548387094,0.3548387096774194,0.11142061281337048,0.2903225806451613,2.0,0.15669515669515668,W
22,4,0.65625,0.576271186440678,0.3220338983050847,11.0,3.0,0.39215686274509803,0.35294117647058826,0.2849002849002849,0.42857142857142855,26.0,0.19230769230769232,W
21,7,0.6153846153846154,0.5068493150684932,0.0958904109589041,24.0,5.0,0.4492753623188406,0.2028985507246377,0.1675977653631285,0.4,12.0,0.16260162601626016,W
17,3,0.8857142857142857,0.5081967213114754,0.09836065573770492,16.0,2.0,0.4322033898305085,0.2033898305084746,0.20604395604395606,0.11538461538461539,12.0,0.17711171662125338,W
18,3,0.8611111111111112,0.5327868852459017,0.18032786885245902,20.0,2.0,0.47619047619047616,0.14285714285714285,0.0591715976331361,0.25806451612903225,5.0,0.18465909090909088,W
23,2,0.5526315789473685,0.5298507462686567,0.22388059701492538,19.0,0.0,0.45454545454545453,0.25757575757575757,0.14326647564469916,0.3055555555555556,7.0,0.1388888888888889,W
21,1,0.5333333333333333,0.6206896551724138,0.39655172413793105,17.0,1.0,0.5431034482758621,0.3448275862068966,0.2361111111111111,0.2,15.0,0.13850415512465372,W
21,7,0.8529411764705882,0.4701492537313433,0.1791044776119403,21.0,2.0,0.5076923076923077,0.23076923076923078,0.13513513513513514,0.22580645161290322,-6.0,0.16709511568123395,L
10,3,0.7692307692307693,0.38596491228070173,0.5087719298245614,11.0,3.0,0.5185185185185185,0.37037037037037035,0.1323529411764706,0.3870967741935484,-4.0,0.17492711370262393,L
20,4,0.7380952380952381,0.4596774193548387,0.08064516129032258,15.0,1.0,0.3225806451612903,0.12903225806451613,0.1636904761904762,0.17142857142857143,14.0,0.13432835820895522,W
21,7,0.7142857142857143,0.4552238805970149,0.2537313432835821,16.0,5.0,0.4596774193548387,0.16129032258064516,0.16901408450704225,0.2631578947368421,6.0,0.11142061281337048,W
18,2,0.627906976744186,0.5564516129032258,0.16129032258064516,12.0,4.0,0.3897058823529412,0.14705882352941177,0.11764705882352941,0.3125,18.0,0.125,W
15,3,0.5588235294117647,0.4583333333333333,0.3,11.0,4.0,0.44642857142857145,0.26785714285714285,0.18461538461538463,0.2727272727272727,3.0,0.10736196319018404,W
18,7,0.775,0.5703125,0.359375,15.0,6.0,0.417910447761194,0.208955223880597,0.15075376884422112,0.17857142857142858,25.0,0.11658031088082901,W
10,2,0.5416666666666666,0.38524590163934425,0.21311475409836064,20.0,5.0,0.6160714285714286,0.17857142857142858,0.2876712328767123,0.23529411764705882,-19.0,0.18258426966292135,L
19,6,0.7142857142857143,0.5673076923076923,0.07692307692307693,9.0,4.0,0.4426229508196721,0.26229508196721313,0.1506024096385542,0.21739130434782608,-4.0,0.2915451895043732,W
22,6,0.7222222222222222,0.559322033898305,0.3389830508474576,20.0,3.0,0.45901639344262296,0.29508196721311475,0.15748031496062992,0.13793103448275862,11.0,0.136986301369863,W
12,3,0.7142857142857143,0.4076923076923077,0.2153846153846154,16.0,3.0,0.4603174603174603,0.19047619047619047,0.16042780748663102,0.375,-3.0,0.21246458923512748,L
12,0,0.5333333333333333,0.47761194029850745,0.13432835820895522,16.0,1.0,0.5,0.19298245614035087,0.2259036144578313,0.3939393939393939,6.0,0.14792899408284024,L
29,1,0.7741935483870968,0.6470588235294118,0.3235294117647059,19.0,3.0,0.5597014925373134,0.19402985074626866,0.13297872340425532,0.25806451612903225,18.0,0.09234828496042216,W
19,8,0.6944444444444444,0.4225352112676056,0.323943661971831,23.0,9.0,0.538961038961039,0.07792207792207792,0.12755102040816327,0.32432432432432434,-7.0,0.14962593516209477,W
16,2,0.8518518518518519,0.48333333333333334,0.38333333333333336,15.0,4.0,0.5096153846153846,0.36538461538461536,0.1775147928994083,0.25806451612903225,10.0,0.1282051282051282,L
17,8,0.7142857142857143,0.3263888888888889,0.041666666666666664,14.0,4.0,0.38636363636363635,0.19696969696969696,0.10736196319018404,0.30434782608695654,-11.0,0.13196480938416422,L
17,3,0.6428571428571429,0.5416666666666666,0.11666666666666667,12.0,2.0,0.45714285714285713,0.15714285714285714,0.08522727272727272,0.16666666666666666,-3.0,0.1347305389221557,W
12,4,0.7714285714285715,0.3828125,0.15625,14.0,3.0,0.46774193548387094,0.16129032258064516,0.18055555555555555,0.2,-9.0,0.19736842105263158,L
27,5,0.9333333333333333,0.7,0.2,14.0,5.0,0.5,0.35714285714285715,0.18840579710144928,0.22727272727272727,33.0,0.07122507122507123,W
21,4,0.875,0.5847457627118644,0.2542372881355932,17.0,3.0,0.4076923076923077,0.2153846153846154,0.08746355685131196,0.1724137931034483,18.0,0.14285714285714285,W
19,2,0.7857142857142857,0.59375,0.234375,17.0,2.0,0.5677966101694916,0.3389830508474576,0.1527777777777778,0.14814814814814814,6.0,0.08333333333333333,W
24,5,0.5555555555555556,0.5,0.23809523809523808,20.0,4.0,0.484375,0.171875,0.17291066282420747,0.2903225806451613,4.0,0.14285714285714285,L
20,7,0.48484848484848486,0.5847457627118644,0.23728813559322035,15.0,1.0,0.47580645161290325,0.20967741935483872,0.17094017094017094,0.20689655172413793,7.0,0.12012012012012013,W
22,12,0.6976744186046512,0.5266666666666666,0.18666666666666668,18.0,4.0,0.4722222222222222,0.19444444444444445,0.17587939698492464,0.2777777777777778,11.0,0.13480392156862747,W
15,3,0.7352941176470589,0.5447761194029851,0.16417910447761194,18.0,1.0,0.5390625,0.234375,0.07142857142857142,0.24242424242424243,-2.0,0.08645533141210374,W
13,3,0.9142857142857143,0.4473684210526316,0.2631578947368421,15.0,4.0,0.47540983606557374,0.18032786885245902,0.14986376021798364,0.17647058823529413,-4.0,0.19718309859154928,L
17,7,0.6666666666666666,0.5238095238095238,0.2857142857142857,13.0,8.0,0.4032258064516129,0.27419354838709675,0.16042780748663102,0.4117647058823529,15.0,0.19943019943019943,W
23,4,0.6923076923076923,0.6212121212121212,0.2878787878787879,9.0,2.0,0.4230769230769231,0.38461538461538464,0.12162162162162163,0.2857142857142857,26.0,0.0708215297450425,W
20,7,0.5128205128205128,0.6230769230769231,0.35384615384615387,22.0,3.0,0.4855072463768116,0.15942028985507245,0.1989389920424403,0.46153846153846156,26.0,0.10115606936416184,W
13,1,0.7894736842105263,0.4661016949152542,0.1864406779661017,14.0,5.0,0.35964912280701755,0.38596491228070173,0.16949152542372883,0.12121212121212122,12.0,0.15625,W
26,3,0.8888888888888888,0.4852941176470588,0.25,17.0,7.0,0.45081967213114754,0.3114754098360656,0.14745308310991959,0.19444444444444445,9.0,0.10554089709762533,L
18,3,0.631578947368421,0.5545454545454546,0.32727272727272727,15.0,7.0,0.4307692307692308,0.16923076923076924,0.15625,0.2962962962962963,8.0,0.19345238095238093,L
21,4,0.7272727272727273,0.5454545454545454,0.2727272727272727,17.0,5.0,0.5522388059701493,0.14925373134328357,0.1506849315068493,0.10344827586206896,-8.0,0.18309859154929578,L
22,3,0.7777777777777778,0.5895522388059702,0.26865671641791045,16.0,7.0,0.47619047619047616,0.36507936507936506,0.057803468208092484,0.42857142857142855,17.0,0.12640449438202248,W
16,2,0.5454545454545454,0.5081967213114754,0.4426229508196721,23.0,6.0,0.5298507462686567,0.1791044776119403,0.17150395778364116,0.17857142857142858,5.0,0.05649717514124294,W
19,3,0.6896551724137931,0.7647058823529411,0.39215686274509803,19.0,2.0,0.5267857142857143,0.25,0.19230769230769232,0.2777777777777778,25.0,0.18181818181818182,W
20,3,0.9230769230769231,0.525,0.25,14.0,2.0,0.5636363636363636,0.34545454545454546,0.17492711370262393,0.19230769230769232,1.0,0.12857142857142856,W
23,8,0.6944444444444444,0.7413793103448276,0.20689655172413793,16.0,1.0,0.5073529411764706,0.20588235294117646,0.09915014164305949,0.15789473684210525,15.0,0.1308139534883721,W
18,11,0.7419354838709677,0.6,0.26153846153846155,13.0,4.0,0.5409836065573771,0.11475409836065574,0.1977401129943503,0.25,21.0,0.08595988538681949,W
15,2,0.6388888888888888,0.5083333333333333,0.3333333333333333,14.0,3.0,0.48412698412698413,0.20634920634920634,0.09345794392523364,0.36666666666666664,6.0,0.12307692307692308,L
16,8,0.45714285714285713,0.5087719298245614,0.2807017543859649,19.0,2.0,0.4921875,0.09375,0.16025641025641027,0.39285714285714285,0.0,0.16025641025641027,L
17,5,0.6,0.46825396825396826,0.31746031746031744,17.0,6.0,0.5333333333333333,0.45,0.234375,0.2222222222222222,-11.0,0.17105263157894737,L
20,2,0.717391304347826,0.4264705882352941,0.11764705882352941,16.0,2.0,0.3283582089552239,0.19402985074626866,0.09971509971509972,0.30303030303030304,9.0,0.14044943820224717,W
16,5,0.71875,0.5,0.3076923076923077,20.0,1.0,0.5615384615384615,0.16923076923076924,0.1989389920424403,0.28125,1.0,0.15789473684210525,L
17,4,0.6904761904761905,0.5583333333333333,0.45,9.0,0.0,0.40298507462686567,0.2537313432835821,0.1392757660167131,0.17647058823529413,19.0,0.09749303621169916,W
23,3,0.7586206896551724,0.5522388059701493,0.2835820895522388,20.0,6.0,0.5338983050847458,0.1864406779661017,0.19337016574585633,0.34285714285714286,13.0,0.160857908847185,W
10,3,0.7333333333333333,0.49166666666666664,0.2,15.0,4.0,0.559322033898305,0.15254237288135594,0.21246458923512748,0.25806451612903225,-1.0,0.13677811550151978,L
14,6,0.7419354838709677,0.5847457627118644,0.1694915254237288,12.0,1.0,0.5,0.3275862068965517,0.10204081632653061,0.4,5.0,0.171875,W
20,7,0.631578947368421,0.5163934426229508,0.3114754098360656,17.0,8.0,0.4852941176470588,0.08823529411764706,0.21963824289405684,0.13793103448275862,8.0,0.1675257731958763,W
19,4,0.8076923076923077,0.5555555555555556,0.2222222222222222,13.0,4.0,0.5566037735849056,0.22641509433962265,0.20648967551622419,0.2222222222222222,3.0,0.19756838905775076,W
23,3,0.8181818181818182,0.5227272727272727,0.22727272727272727,22.0,2.0,0.5317460317460317,0.1111111111111111,0.14124293785310735,0.3142857142857143,7.0,0.12857142857142856,W
22,3,0.75,0.5508474576271186,0.2711864406779661,14.0,1.0,0.4375,0.4375,0.24096385542168672,0.3333333333333333,20.0,0.13761467889908255,W
11,4,0.875,0.5648148148148148,0.2777777777777778,17.0,2.0,0.6363636363636364,0.32727272727272727,0.09646302250803858,0.3181818181818182,-10.0,0.18461538461538463,L
11,4,0.8275862068965517,0.3283582089552239,0.05970149253731343,17.0,7.0,0.5363636363636364,0.32727272727272727,0.14662756598240467,0.41025641025641024,-26.0,0.26536312849162014,L
18,1,0.7,0.5068493150684932,0.1506849315068493,21.0,5.0,0.5952380952380952,0.2222222222222222,0.16997167138810199,0.38461538461538464,-2.0,0.12605042016806722,W
19,0,0.5454545454545454,0.421875,0.15625,25.0,6.0,0.6810344827586207,0.3103448275862069,0.15337423312883436,0.3333333333333333,-29.0,0.19117647058823528,L
18,6,0.84375,0.5258620689655172,0.41379310344827586,20.0,4.0,0.4649122807017544,0.38596491228070173,0.10324483775811209,0.22857142857142856,3.0,0.1183431952662722,W
18,7,0.59375,0.5258620689655172,0.1206896551724138,18.0,3.0,0.5169491525423728,0.22033898305084745,0.23224043715846993,0.18518518518518517,-7.0,0.24390243902439027,L
10,5,0.7222222222222222,0.34615384615384615,0.18461538461538463,6.0,4.0,0.38596491228070173,0.3508771929824561,0.13846153846153847,0.2857142857142857,-4.0,0.09404388714733543,L
17,3,0.6363636363636364,0.3790322580645161,0.3064516129032258,19.0,9.0,0.5161290322580645,0.22580645161290322,0.1652892561983471,0.24390243902439024,-16.0,0.1558073654390935,L
11,2,0.9285714285714286,0.5084745762711864,0.2711864406779661,17.0,1.0,0.5932203389830508,0.15254237288135594,0.07396449704142012,0.5,-5.0,0.2293577981651376,L
19,3,0.84,0.410958904109589,0.2465753424657534,21.0,4.0,0.5803571428571429,0.21428571428571427,0.21186440677966104,0.3170731707317073,-3.0,0.08196721311475409,L
20,3,0.7666666666666667,0.5147058823529411,0.19117647058823528,20.0,2.0,0.5859375,0.171875,0.15193370165745856,0.17142857142857143,-1.0,0.10638297872340426,L
15,5,0.5882352941176471,0.5169491525423728,0.3898305084745763,19.0,4.0,0.5153846153846153,0.24615384615384617,0.24193548387096772,0.32142857142857145,4.0,0.2127659574468085,W
17,4,0.625,0.6140350877192983,0.2982456140350877,12.0,1.0,0.631578947368421,0.19298245614035087,0.17291066282420747,0.2608695652173913,4.0,0.09404388714733543,W
16,2,0.7714285714285715,0.6,0.25,18.0,2.0,0.49242424242424243,0.15151515151515152,0.125,0.20833333333333334,11.0,0.1527777777777778,W
21,2,0.6842105263157895,0.5214285714285715,0.2,11.0,10.0,0.67,0.34,0.2359882005899705,0.4827586206896552,7.0,0.13966480446927376,W
20,2,0.8108108108108109,0.45901639344262296,0.22950819672131148,24.0,3.0,0.4621212121212121,0.22727272727272727,0.16455696202531644,0.08333333333333333,-6.0,0.19083969465648856,W
19,5,0.7837837837837838,0.5,0.2537313432835821,23.0,2.0,0.5072463768115942,0.2898550724637681,0.1375,0.17142857142857143,-9.0,0.13959390862944163,L
